workType,filename,parent,extent,collectionCallNumber,series,title,creator,description,dateCreatedDisplay,dateCreated,subjectPlace,subjectTopic,subjectName,physicalFormat,physicalDescription,relatedResource,staffNote,donorProvenance,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,accessionNumber,resourceType,masterFilename
work,ms0312_pho_0254.tif,row:2,,,Photographs,"Ken Fischer, Workingmen's Club",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/no2002006815,http://vocab.getty.edu/aat/300046300,5 x 7 in,,Negative #13 in ms0312_neg_0018.,,,,,,,,ms0312_pho_0254,http://purl.org/dc/dcmitype/Image,ms0312_pho_0254.tif
work,ms0312_pho_0255.tif,row:2,,,Photographs,"Ken Fischer, Workingmen's Club",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/no2002006815,http://vocab.getty.edu/aat/300046300,5 x 7 in,,Negative #13 in ms0312_neg_0018.,,,,,,,,ms0312_pho_0255,http://purl.org/dc/dcmitype/Image,ms0312_pho_0255.tif
work,ms0312_pho_0257.tif,row:2,,,Photographs,"Yusef Nafees (left) and Ken Fisher (right), Workingmen's Club",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,"info:lc/authorities/names/no2002006815; Nafees, Yusef",http://vocab.getty.edu/aat/300046300,7 x 5 in,,Negative #15 in ms0312_neg_0018.,,,,,,,,ms0312_pho_0257,http://purl.org/dc/dcmitype/Image,ms0312_pho_0257.tif
work,ms0312_pho_0256.tif,row:2,,,Photographs,"Yusef Nafees (left) and Ken Fisher (right), Workingmen's Club",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,"info:lc/authorities/names/no2002006815; Nafees, Yusef",http://vocab.getty.edu/aat/300046300,7 x 5 in,,Negative #15 in ms0312_neg_0018. Verso has exposure info inscribed.,,,,,,,,ms0312_pho_0256,http://purl.org/dc/dcmitype/Image,ms0312_pho_0256.tif
work,ms0312_pho_0258.tif,row:2,,,Photographs,"Yusef Nafees (left) and Ken Fisher (right), Workingmen's Club",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,"info:lc/authorities/names/no2002006815; Nafees, Yusef",http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #15 in ms0312_neg_0018.,,,,,,,,ms0312_pho_0258,http://purl.org/dc/dcmitype/Image,ms0312_pho_0258.tif
work,ms0312_pho_0259.tif,row:2,,,Photographs,"Yusef Nafees, Workingmen's Club",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85039150; info:lc/authorities/subjects/sh85089027,"Nafees, Yusef",http://vocab.getty.edu/aat/300046300,5 x 7 in,,Negative #17 in ms0312_neg_0018.,,,,,,,,ms0312_pho_0259,http://purl.org/dc/dcmitype/Image,ms0312_pho_0259.tif
work,ms0312_pho_0260.tif,row:2,,,Photographs,"Yusef Nafees, Workingmen's Club",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85039150; info:lc/authorities/subjects/sh85089027,"Nafees, Yusef",http://vocab.getty.edu/aat/300046300,5 x 7 in,,Negative #18 in ms0312_neg_0018.,,,,,,,,ms0312_pho_0260,http://purl.org/dc/dcmitype/Image,ms0312_pho_0260.tif
work,ms0312_pho_0261.tif,row:2,,,Photographs,"Ken Fischer, Workingmen's Club",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/no2002006815,http://vocab.getty.edu/aat/300046300,5 x 9 in,,Negative #2 in ms0312_neg_0018. Print is mounted.,,,,,,,,ms0312_pho_0261,http://purl.org/dc/dcmitype/Image,ms0312_pho_0261.tif
work,ms0312_pho_0262.tif,row:2,,,Photographs,Bennie Maupin (left) and Marion Brown (right),info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n85279544; info:lc/authorities/names/nr90020703; info:lc/authorities/names/no92002267,http://vocab.getty.edu/aat/300046300,7 x 5 in,,"No negative. Image #21/21A from ms0312_pho_0090. These images probably document a benefit show (S.N.C.C.) at the Village Theater in NYC, 1966.",,,,,,,,ms0312_pho_0262,http://purl.org/dc/dcmitype/Image,ms0312_pho_0262.tif
work,ms0312_pho_0263.tif,row:2,,,Photographs,Bennie Maupin,info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/nr90020703; info:lc/authorities/names/no92002267,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"No negative. Image #1/1A from ms0312_pho_0090. These images probably document a benefit show (S.N.C.C.) at the Village Theater in NYC, 1966.",,,,,,,,ms0312_pho_0263,http://purl.org/dc/dcmitype/Image,ms0312_pho_0263.tif
work,ms0312_pho_0264.tif,row:2,,,Photographs,Bennie Maupin,info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/nr90020703; info:lc/authorities/names/no92002267,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"No negative. Image #2/2A from ms0312_pho_0090. These images probably document a benefit show (S.N.C.C.) at the Village Theater in NYC, 1966.",,,,,,,,ms0312_pho_0264,http://purl.org/dc/dcmitype/Image,ms0312_pho_0264.tif
work,ms0312_pho_0265.tif,row:2,,,Photographs,Bennie Maupin,info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/nr90020703; info:lc/authorities/names/no92002267,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"No negative. Image #5/5A from ms0312_pho_0090. These images probably document a benefit show (S.N.C.C.) at the Village Theater in NYC, 1966.",,,,,,,,ms0312_pho_0265,http://purl.org/dc/dcmitype/Image,ms0312_pho_0265.tif
work,ms0312_pho_0266.tif,row:2,,,Photographs,Bennie Maupin,info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/nr90020703; info:lc/authorities/names/no92002267,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"No negative. Image #5/5A from ms0312_pho_0090. These images probably document a benefit show (S.N.C.C.) at the Village Theater in NYC, 1966.",,,,,,,,ms0312_pho_0266,http://purl.org/dc/dcmitype/Image,ms0312_pho_0266.tif
work,ms0312_pho_0267.tif,row:2,,,Photographs,Bennie Maupin (left) and Marion Brown (right),info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n85279544; info:lc/authorities/names/nr90020703; info:lc/authorities/names/no92002267,http://vocab.getty.edu/aat/300046300,10 x 8 in,,"No negative. Image #9/9A from ms0312_pho_0090. These images probably document a benefit show (S.N.C.C.) at the Village Theater in NYC, 1966.",,,,,,,,ms0312_pho_0267,http://purl.org/dc/dcmitype/Image,ms0312_pho_0267.tif
work,ms0312_pho_0268.tif,row:2,,,Photographs,Bennie Maupin (left) and Marion Brown (right),info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n85279544; info:lc/authorities/names/nr90020703; info:lc/authorities/names/no92002267,http://vocab.getty.edu/aat/300046300,10 x 8 in,,"No negative. Image #21 from ms0312_pho_0090. These images probably document a benefit show (S.N.C.C.) at the Village Theater in NYC, 1966. Published in Black Nationalism and the Revolution in Music (New York: Pathfinder Press, 1970. p. 246)",,,,,,,,ms0312_pho_0268,http://purl.org/dc/dcmitype/Image,ms0312_pho_0268.tif
work,ms0312_pho_0269.tif,row:2,,,Photographs,Sun Ra,info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85101722,info:lc/authorities/names/n88607003; info:lc/authorities/names/n95062594,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"Negative #12 from ms0312_neg_0019. This is the only negative. No contact sheet. Frank Kofsky interviewed Sun-Ra on August 9, 1966.",,,,,,,,ms0312_pho_0269,http://purl.org/dc/dcmitype/Image,ms0312_pho_0269.tif
work,ms0312_pho_0270.tif,row:2,,,Photographs,Sun Ra,info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85101722,info:lc/authorities/names/n88607003; info:lc/authorities/names/n95062594,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"Negative #12 from ms0312_neg_0019. This is the only negative. No contact sheet. Frank Kofsky interviewed Sun-Ra on August 9, 1966.",,,,,,,,ms0312_pho_0270,http://purl.org/dc/dcmitype/Image,ms0312_pho_0270.tif
work,ms0312_pho_0272.tif,row:2,,,Photographs,"Roswell Rudd (trombone) and Archie Shepp (saxophone), Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n82012141; info:lc/authorities/names/n88621286; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"Negative #35A/36 from ms0312_neg_0022. Published in ""Black Nationalism and the Revolution in Music"", Pathfinder Press, New York, 1970. p. 246",,,,,,,,ms0312_pho_0272,http://purl.org/dc/dcmitype/Image,ms0312_pho_0272.tif
work,ms0312_pho_0274.tif,row:2,,,Photographs,"Roswell Rudd, Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n88621286; info:lc/authorities/names/n42031370; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Frank Kofsky interviewed Roswell Rudd August 11, 1966.",,,,,,,,ms0312_pho_0274,http://purl.org/dc/dcmitype/Image,ms0312_pho_0274.tif
work,ms0312_pho_0275.tif,row:2,,,Photographs,Archie Shepp,info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n82012141; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"Negative #20 from ms0312_neg_0021. This is the only negative. No contact sheet. These images document a rehearsal for the International Newport Jazz Festival, 1967.",,,,,,,,ms0312_pho_0275,http://purl.org/dc/dcmitype/Image,ms0312_pho_0275.tif
work,ms0312_pho_0276.tif,row:2,,,Photographs,"Archie Shepp (saxophone), Beaver Harris (drums), Tommy Turrentine (trumpet), Roswell Rudd (trombone)",info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n82012141; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967. Man on left is probably Lewis Worrell. Frank Kofsky interviewed Roswell Rudd August 11, 1966.",,,,,,,,ms0312_pho_0276,http://purl.org/dc/dcmitype/Image,ms0312_pho_0276.tif
work,ms0312_pho_0277.tif,row:2,,,Photographs,"Archie Shepp (saxophone), Tommy Turrentine (trumpet), Roswell Rudd (right)",info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n82012141; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967. Man with shirt is probably Lewis Worrell. Frank Kofsky interviewed Roswell Rudd August 11, 1966.",,,,,,,,ms0312_pho_0277,http://purl.org/dc/dcmitype/Image,ms0312_pho_0277.tif
work,ms0312_pho_0273.tif,row:2,,,Photographs,"Roswell Rudd, Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n88621286; info:lc/authorities/names/n42031370; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,10 x 8 in,,"Negative #31A/32 from ms0312_neg_0022. Print is mounted. These images probably document a benefit show (S.N.C.C.) at the Village Theater in NYC, 1966. Frank Kofsky interviewed Roswell Rudd August 11, 1966.",,,,,,,,ms0312_pho_0273,http://purl.org/dc/dcmitype/Image,ms0312_pho_0273.tif
work,ms0312_pho_0278.tif,row:2,,,Photographs,Archie Shepp (left) and Tommy Turrentine (right),info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n79008098; info:lc/authorities/names/n82012141; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967.",,,,,,,,ms0312_pho_0278,http://purl.org/dc/dcmitype/Image,ms0312_pho_0278.tif
work,ms0312_pho_0279.tif,row:2,,,Photographs,Archie Shepp (left) and Tommy Turrentine (right),info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n79008098; info:lc/authorities/names/n82012141; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967.",,,,,,,,ms0312_pho_0279,http://purl.org/dc/dcmitype/Image,ms0312_pho_0279.tif
work,ms0312_pho_0280.tif,row:2,,,Photographs,Grachan Moncur III,info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n91066945; info:lc/authorities/names/n42031370; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967. Frank Kofsky interviewed Grachan Moncur III on August 10, 1966.",,,,,,,,ms0312_pho_0280,http://purl.org/dc/dcmitype/Image,ms0312_pho_0280.tif
work,ms0312_pho_0281.tif,row:2,,,Photographs,Grachan Moncur III,info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n91066945; info:lc/authorities/names/n42031370; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,10 x 8 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967. Frank Kofsky interviewed Grachan Moncur III on August 10, 1966.",,,,,,,,ms0312_pho_0281,http://purl.org/dc/dcmitype/Image,ms0312_pho_0281.tif
work,ms0312_pho_0282.tif,row:2,,,Photographs,Roswell Rudd,info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n88621286; info:lc/authorities/names/n42031370; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967. Frank Kofsky interviewed Roswell Rudd August 11, 1966.",,,,,,,,ms0312_pho_0282,http://purl.org/dc/dcmitype/Image,ms0312_pho_0282.tif
work,ms0312_pho_0283.tif,row:2,,,Photographs,Archie Shepp (saxophone) and Roswell Rudd (trombone),info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n82012141; info:lc/authorities/names/n88621286; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967. Frank Kofsky interviewed Roswell Rudd August 11, 1966.",,,,,,,,ms0312_pho_0283,http://purl.org/dc/dcmitype/Image,ms0312_pho_0283.tif
work,ms0312_pho_0284.tif,row:2,,,Photographs,Archie Shepp (saxophone) and Roswell Rudd (trombone),info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n82012141; info:lc/authorities/names/n88621286; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967. Frank Kofsky interviewed Roswell Rudd August 11, 1966.",,,,,,,,ms0312_pho_0284,http://purl.org/dc/dcmitype/Image,ms0312_pho_0284.tif
work,ms0312_pho_0285.tif,row:2,,,Photographs,Archie Shepp,info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n82012141; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967.",,,,,,,,ms0312_pho_0285,http://purl.org/dc/dcmitype/Image,ms0312_pho_0285.tif
work,ms0312_pho_0286.tif,row:2,,,Photographs,Archie Shepp,info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n82012141; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967.",,,,,,,,ms0312_pho_0286,http://purl.org/dc/dcmitype/Image,ms0312_pho_0286.tif
work,ms0312_pho_0287.tif,row:2,,,Photographs,Archie Shepp,info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n82012141; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967.",,,,,,,,ms0312_pho_0287,http://purl.org/dc/dcmitype/Image,ms0312_pho_0287.tif
work,ms0312_pho_0289.tif,row:2,,,Photographs,"Archie Shepp, Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n82012141; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"Negative #34A from ms0312_neg_0022. Published in Black Nationalism and the Revolution in Music (New York: Pathfinder Press, 1970. p. 122.). These images probably document a benefit show (S.N.C.C.) at the Village Theater in NYC, 1966.",,,,,,,,ms0312_pho_0289,http://purl.org/dc/dcmitype/Image,ms0312_pho_0289.tif
work,ms0312_pho_0288.tif,row:2,,,Photographs,"Archie Shepp (left), Tommy Turrentine (center) and Roswell Rudd (right)",info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n82012141; info:lc/authorities/names/n88621286; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,7 x 5 in,,"No negative. These images document a rehearsal for the International Newport Jazz Festival, 1967. Frank Kofsky interviewed Roswell Rudd August 11, 1966.",,,,,,,,ms0312_pho_0288,http://purl.org/dc/dcmitype/Image,ms0312_pho_0288.tif
work,ms0312_pho_0290.tif,row:2,,,Photographs,"Roswell Rudd (trombone) and Archie Shepp (saxophone), Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833,info:lc/authorities/names/n82012141; info:lc/authorities/names/n88621286; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,7 x 5 in,,"Negative #36A from ms0312_neg_0022. These images probably document a benefit show (S.N.C.C.) at the Village Theater in NYC, 1966. Frank Kofsky interviewed Roswell Rudd August 11, 1966.",,,,,,,,ms0312_pho_0290,http://purl.org/dc/dcmitype/Image,ms0312_pho_0290.tif
work,ms0312_pho_0291.tif,row:2,,,Photographs,Archie Shepp,info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n82012141; Archie Shepp Octet,http://vocab.getty.edu/aat/300046300,10 x 6 in,,"No negative. Print is mounted. These images document a rehearsal for the International Newport Jazz Festival, 1967.",,,,,,,,ms0312_pho_0291,http://purl.org/dc/dcmitype/Image,ms0312_pho_0291.tif
