workType,filename,parent,extent,series,title,titleAlternative,description,dateCreated,datePublished,creator,physicalDescription,physicalFormat,subjectPlace,subjectName,resourceType,collectionCallNumber,publisher,publisherHomepage,donorProvenance,rightsStatement,rightsHolder,accessRights,rightsStatus,accessionNumber,masterFilename,boxFolder
work,ms0020_neg_bv_56-43_18.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-43_18,ms0020_neg_bv_56-43_18.tif,"Box 512, Folder 56-43"
work,ms0020_neg_bv_56-43_19.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-43_19,ms0020_neg_bv_56-43_19.tif,"Box 512, Folder 56-43"
work,ms0020_neg_bv_56-43_20.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-43_20,ms0020_neg_bv_56-43_20.tif,"Box 512, Folder 56-43"
work,ms0020_neg_bv_56-44_01.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_01,ms0020_neg_bv_56-44_01.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_02.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_02,ms0020_neg_bv_56-44_02.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_03.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_03,ms0020_neg_bv_56-44_03.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_04.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_04,ms0020_neg_bv_56-44_04.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_05.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_05,ms0020_neg_bv_56-44_05.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_06.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_06,ms0020_neg_bv_56-44_06.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_07.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_07,ms0020_neg_bv_56-44_07.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_08.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_08,ms0020_neg_bv_56-44_08.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_09.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_09,ms0020_neg_bv_56-44_09.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_10.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_10,ms0020_neg_bv_56-44_10.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_11.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_11,ms0020_neg_bv_56-44_11.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_12.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_12,ms0020_neg_bv_56-44_12.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_13.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_13,ms0020_neg_bv_56-44_13.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_14.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_14,ms0020_neg_bv_56-44_14.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_15.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_15,ms0020_neg_bv_56-44_15.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_16.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_16,ms0020_neg_bv_56-44_16.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_17.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_17,ms0020_neg_bv_56-44_17.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_18.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_18,ms0020_neg_bv_56-44_18.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_19.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_19,ms0020_neg_bv_56-44_19.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_20.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_20,ms0020_neg_bv_56-44_20.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_21.tif,row:24,,,"Auctioneer, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_21,ms0020_neg_bv_56-44_21.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_22.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_22,ms0020_neg_bv_56-44_22.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_23.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_23,ms0020_neg_bv_56-44_23.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_24.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_24,ms0020_neg_bv_56-44_24.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_25.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_25,ms0020_neg_bv_56-44_25.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_26.tif,row:24,,,"Couple from behind, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_26,ms0020_neg_bv_56-44_26.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_27.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_27,ms0020_neg_bv_56-44_27.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_28.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_28,ms0020_neg_bv_56-44_28.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_29.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_29,ms0020_neg_bv_56-44_29.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_30.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_30,ms0020_neg_bv_56-44_30.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_31.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_31,ms0020_neg_bv_56-44_31.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_32.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_32,ms0020_neg_bv_56-44_32.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_33.tif,row:24,,,"Man in overalls, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_33,ms0020_neg_bv_56-44_33.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_34.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_34,ms0020_neg_bv_56-44_34.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_35.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_35,ms0020_neg_bv_56-44_35.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-44_36.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-44_36,ms0020_neg_bv_56-44_36.tif,"Box 512, Folder 56-44"
work,ms0020_neg_bv_56-45_01.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_01,ms0020_neg_bv_56-45_01.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_02.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_02,ms0020_neg_bv_56-45_02.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_03.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_03,ms0020_neg_bv_56-45_03.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_04.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_04,ms0020_neg_bv_56-45_04.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_05.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_05,ms0020_neg_bv_56-45_05.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_06.tif,row:24,,,"Crowd at auction #5, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_06,ms0020_neg_bv_56-45_06.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_07.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_07,ms0020_neg_bv_56-45_07.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_08.tif,row:24,,,"Crowd at auction #4, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_08,ms0020_neg_bv_56-45_08.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_09.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_09,ms0020_neg_bv_56-45_09.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_10.tif,row:24,,,"Crowd at auction #3, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_10,ms0020_neg_bv_56-45_10.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_11.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_11,ms0020_neg_bv_56-45_11.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_12.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_12,ms0020_neg_bv_56-45_12.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_13.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_13,ms0020_neg_bv_56-45_13.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_14.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_14,ms0020_neg_bv_56-45_14.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_15.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_15,ms0020_neg_bv_56-45_15.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_16.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_16,ms0020_neg_bv_56-45_16.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_17.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_17,ms0020_neg_bv_56-45_17.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_18.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_18,ms0020_neg_bv_56-45_18.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_19.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_19,ms0020_neg_bv_56-45_19.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_20.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_20,ms0020_neg_bv_56-45_20.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_21.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_21,ms0020_neg_bv_56-45_21.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_22.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_22,ms0020_neg_bv_56-45_22.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_23.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_23,ms0020_neg_bv_56-45_23.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_24.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_24,ms0020_neg_bv_56-45_24.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_25.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_25,ms0020_neg_bv_56-45_25.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_26.tif,row:24,,,"Man putting wallet in back pocket, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_26,ms0020_neg_bv_56-45_26.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_27.tif,row:24,,,"Men at auction from the back, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_27,ms0020_neg_bv_56-45_27.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_28.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_28,ms0020_neg_bv_56-45_28.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_29.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_29,ms0020_neg_bv_56-45_29.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-45_30.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-45_30,ms0020_neg_bv_56-45_30.tif,"Box 512, Folder 56-45"
work,ms0020_neg_bv_56-46_01.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-46_01,ms0020_neg_bv_56-46_01.tif,"Box 512, Folder 56-46"
work,ms0020_neg_bv_56-46_02.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-46_02,ms0020_neg_bv_56-46_02.tif,"Box 512, Folder 56-46"
work,ms0020_neg_bv_56-46_03.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-46_03,ms0020_neg_bv_56-46_03.tif,"Box 512, Folder 56-46"
work,ms0020_neg_bv_56-46_04.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-46_04,ms0020_neg_bv_56-46_04.tif,"Box 512, Folder 56-46"
work,ms0020_neg_bv_56-46_05.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-46_05,ms0020_neg_bv_56-46_05.tif,"Box 512, Folder 56-46"
work,ms0020_neg_bv_56-46_06.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-46_06,ms0020_neg_bv_56-46_06.tif,"Box 512, Folder 56-46"
work,ms0020_neg_bv_56-46_07.tif,row:24,,,Auction: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-46_07,ms0020_neg_bv_56-46_07.tif,"Box 512, Folder 56-46"
