filename,work_type,parent,masterFilename,collectionCallNumber,collection,series,subseries,title,titleAlternative,creator,description,staffNote,dateCreatedDisplay,dateCreated,subjectName,subjectPlace,genre,physicalFormat,physicalDescription,language,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,resourceType,donorProvenance,accessionNumber,boxFolder
ua0036_pho_0439.tif,fileset,row:1083,ua0036_pho_0439.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0439a.tif,fileset,row:1083,ua0036_pho_0439a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Wilhelm Förster,,"Bololl, Oscar (Of Berlin)",,"[front] Foerster. [verso] A1 v9 p.34\; L.O. from ESH. [Notes on album page:] ""W.J. Foerster\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n85800879,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,3 x 2 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0440,"Volume 9, Page 34"
ua0036_pho_0440.tif,fileset,row:1086,ua0036_pho_0440.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0440a.tif,fileset,row:1086,ua0036_pho_0440a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,B.A. (Benjamin Apthorp) Gould,,Whipple (Of Boston),,"""Gould.\; 1864\; 1864"" [verso:] ""L..O. from E.S.H.\; v.9 p.34""\; [signed] ""B.A. Gould / Jan'y 1864""\; Mary Lea Shane Archives stamp. [Notes on album page:] ""B.A. Gould, 1864\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n79059859,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,4 x 2 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0441,"Volume 9, Page 34"
ua0036_pho_0441.tif,fileset,row:1089,ua0036_pho_0441.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0441a.tif,fileset,row:1089,ua0036_pho_0441a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,B.A. (Benjamin Apthorp) Gould,,http://id.loc.gov/authorities/names/nr2004016053,,"""GOULD - 1877"" [verso:] ""v.9 p.34 have neg.\; 1877\; L.O. from E.S.H."" [Notes on album page:] ""Gould 1877 (L.O. from E.S.H.)"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n79059859,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,4 1/8 x 2 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0442,"Volume 9, Page 34"
ua0036_pho_0442.tif,fileset,row:1092,ua0036_pho_0442.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0442a.tif,fileset,row:1092,ua0036_pho_0442a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Hugo Gyldén,,"Florman, Gosta (Of Stockholm)",,"""Hugo Gyldén\; Gyldén"" [verso:] ""L.O. from E.S.H."" [Notes on album page:] ""Gyldén (L.O. from E.S.H.)"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/no98086291,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,4 1/8 x 2 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0443,"Volume 9, Page 34"
ua0036_pho_0443.tif,fileset,row:1095,ua0036_pho_0443.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0443a.tif,fileset,row:1095,ua0036_pho_0443a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"A.L. Colton with the Lick Observatory 36"" refractor",,,,"[Notes on album page:][blank] See glass plate negative ua0036_glp_0210. [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n90651755,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0444,
ua0036_pho_0444.tif,fileset,row:1098,ua0036_pho_0444.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0444a.tif,fileset,row:1098,ua0036_pho_0444a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Alvan Clark (center), and his sons, Alvan Graham Clark and George Bassett Clark",,,,"[Scan shows earlier accession number, ms0284_pho_.]",,,"info:lc/authorities/names/n97085022; Clark, Alvan Graham, 1832-1897; Clark, George Bassett, 1827-1891",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0446,"Volume 10, Page 2"
ua0036_pho_0446.tif,fileset,row:1101,ua0036_pho_0446.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0446a.tif,fileset,row:1101,ua0036_pho_0446a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,James Lick,,,,"""Yours Respectfuly / James Lick"". [Notes on album page:] ""James Lick"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n85345204,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 3/8 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0448,"Volume 10, Page 4"
ua0036_pho_0448.tif,fileset,row:1104,ua0036_pho_0448.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0448a.tif,fileset,row:1104,ua0036_pho_0448a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,James Lick [photograph of a profile sculpture],,,,"""A10, p.5""\; Mary Leas Shane Archives stamp. [Notes on album page:] ""James Lick"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n85345204,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/8 x 4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0449,"Volume 10, Page 5"
ua0036_pho_0449.tif,fileset,row:1107,ua0036_pho_0449.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0449a.tif,fileset,row:1107,ua0036_pho_0449a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,D.O. (Darius Ogden) Mills,,Taber Photographic Co.,,"""D.O. Mills"". [Notes on album page:] ""D.O. Mills"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n94088200,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0450,"Volume 10, Page 6"
ua0036_pho_0450.tif,fileset,row:1110,ua0036_pho_0450.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0450a.tif,fileset,row:1110,ua0036_pho_0450a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,James Otis,,http://id.loc.gov/authorities/names/nr2001044513,,"""James Otis"". [Notes on album page:] ""James Otis"" [Scan shows earlier accession number, ms0284_pho_.]",,,"Otis, James",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0451,"Volume 10, Page 7"
ua0036_pho_0451.tif,fileset,row:1113,ua0036_pho_0451.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0451a.tif,fileset,row:1113,ua0036_pho_0451a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,William Alvord,,Taber Photographic Co.,,"""William Alvord"" [verso:] ""v.10 p.8"" on an advertisement for ""Taber's State Collection of Portraits of Representative Californians"". [Notes on album page:] ""William Alvord"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/no2016011818,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0452,"Volume 10, Page 8"
ua0036_pho_0452.tif,fileset,row:1116,ua0036_pho_0452.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0452a.tif,fileset,row:1116,ua0036_pho_0452a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Richard S. Floyd,,Morse's Palace of Art (San Francisco),,"""R.S. Floyd\; 26147"". [Notes on album page:] ""R.S. Floyd\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n85345203,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0453,"Volume 10, Page 9"
ua0036_pho_0453.tif,fileset,row:1119,ua0036_pho_0453.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0453a.tif,fileset,row:1119,ua0036_pho_0453a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,John H. Lick,,http://id.loc.gov/authorities/names/n82167204,,"""John H. Lick"" [verso:] ""Compliments of John H. Lick / Fredericksburg Lebanon County, / PA""\; ""v.10 p.10\; K.18"". [Notes on album page:] ""John H. Lick"" [Scan shows earlier accession number, ms0284_pho_.]",,,"Lick, John H., 1818-",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0454,"Volume 10, Page 10"
ua0036_pho_0454.tif,fileset,row:1122,ua0036_pho_0454.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0454a.tif,fileset,row:1122,ua0036_pho_0454a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,John Nightingale,,Morse's Palace of Art (San Francisco),,"""Jno. Nightingale"". [verso:] ""28861"". [Notes on album page:] ""John Nightingale"". San Francisco businessman. [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n2006033506,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0455,"Volume 10, Page 11"
ua0036_pho_0455.tif,fileset,row:1125,ua0036_pho_0455.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0455a.tif,fileset,row:1125,ua0036_pho_0455a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Bernard D. Murphy,,Loryea Brothers (San Jose),,"""B.D. Murphy"". [Notes on album page:] ""B.D. Murphy"". Mayor of San Jose. [Scan shows earlier accession number, ms0284_pho_.]",,,"Murphy, Bernard D., 1841-1911",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0456,"Volume 10, Page 12"
ua0036_pho_0456.tif,fileset,row:1128,ua0036_pho_0456.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0456a.tif,fileset,row:1128,ua0036_pho_0456a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Thomas E. Fraser,,info:lc/authorities/names/nr97008410,,"""Fraser"". [Notes on album page:] ""T.E. Fraser"" [Scan shows earlier accession number, ms0284_pho_.]",,,"Fraser, Thomas Edward",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0457,"Volume 10, Page 13"
ua0036_pho_0457.tif,fileset,row:1131,ua0036_pho_0457.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0457a.tif,fileset,row:1131,ua0036_pho_0457a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,H.E. Mathews,,Taber Photographic Co.,,"""H.E. Mathews, Secy."" [verso:] [signed] ""With compliments of / H.E. Mathews / Secretary of / the Lick Trustees / Lick Observatory / 1888""\; [stamped] H.E. Mathews. [Notes on album page:] ""H.E. Mathews 1883"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/no2016088491,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0458,"Volume 10, Page 14"
ua0036_pho_0458.tif,fileset,row:1134,ua0036_pho_0458.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0458a.tif,fileset,row:1134,ua0036_pho_0458a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,William Ashburner,,http://id.loc.gov/authorities/names/nr2001044513,,"""Professor Wm Ashburner, d. 1887"". [Notes on album page:] ""Wm. Ashburner\; L.O. from E.S.H."" UC Berkeley professor and Regent. [Scan shows earlier accession number, ms0284_pho_.]",,,"Ashburner, William, 1831-1887",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0459,"Volume 10, Page 15"
ua0036_pho_0459.tif,fileset,row:1137,ua0036_pho_0459.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0459a.tif,fileset,row:1137,ua0036_pho_0459a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,R.W. (Robert Whitney) Waterman,,,,"""R.W. Waterman"". [Notes on album page:] ""R.W. Waterman"" [Scan shows earlier accession number, ms0284_pho_.]",,,"Waterman, Robert Whitney, 1826-1891",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 3/8 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0460,"Volume 10, Page 16"
ua0036_pho_0460.tif,fileset,row:1140,ua0036_pho_0460.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0460a.tif,fileset,row:1140,ua0036_pho_0460a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,John F. Swift,,"Suzuki, L. (Of Tokyo)",,"""Yours truly J. Swift\; 1890"" [verso] ""L.O."" [Notes on album page:] ""John F. Swift. 1890"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/no2010085593,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0461,"Volume 10, Page 17"
ua0036_pho_0461.tif,fileset,row:1143,ua0036_pho_0461.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0461a.tif,fileset,row:1143,ua0036_pho_0461a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,A.S. (Andrew Smith) Hallidie,,Taber Photographic Co.,,"""Very Truly A.S. Hallidie"" [verso:] ""A10, p.18\; L.O.""\; Lick Observatory stamp. [Notes on album page:] ""A.S. Hallidie"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n90711165,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0462,"Volume 10, Page 18"
ua0036_pho_0462.tif,fileset,row:1146,ua0036_pho_0462.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0462a.tif,fileset,row:1146,ua0036_pho_0462a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,G.T. (George Thomas) Marye,,Taber Photographic Co.,,"""George T. Marye jr."" [Notes on album page:] ""George T. Marye jr."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/nr2002001046,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0463,"Volume 10, Page 19"
ua0036_pho_0463.tif,fileset,row:1149,ua0036_pho_0463.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0463a.tif,fileset,row:1149,ua0036_pho_0463a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,James H. Budd,,Thors (Of San Francisco),,"""James H Budd"". [Notes on album page:] [blank]. San Francisco lawyer and politician, governor of California 1895-1899. [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/no2009156362,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0464,"Volume 10, Page 20"
ua0036_pho_0464.tif,fileset,row:1152,ua0036_pho_0464.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0464a.tif,fileset,row:1152,ua0036_pho_0464a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Arthur Rodgers,,,,"""Hon. A. Rodgers""\; Lick Observatory stamp, February 10, 1896. [Notes on album page:] ""Arthur Rodgers"" [Scan shows earlier accession number, ms0284_pho_.]",,,"Rodgers, Arthur, 1848-1903",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/8 x 4 1/8 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0465,"Volume 10, Page 21"
ua0036_pho_0465.tif,fileset,row:1155,ua0036_pho_0465.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0465a.tif,fileset,row:1155,ua0036_pho_0465a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,J.F. Houghton,,Taber Photographic Co.,,"""Prof E.S. Holden Lick Obser/vatory With Comp[limen]ts of / J.F. Houghton\; 1896"" [stamped] May 13 1895. [Notes on album page:] ""J.F. Houghton"". California state surveyor-general. [Scan shows earlier accession number, ms0284_pho_.]",,,"Houghton, J. F.",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0466,"Volume 10, Page 22"
ua0036_pho_0466.tif,fileset,row:1158,ua0036_pho_0466.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0466a.tif,fileset,row:1158,ua0036_pho_0466a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,George C. Edwards,,,,"""G.C. Edwards"". [Notes on album page:] ""Geo. C. Edwards"" [Scan shows earlier accession number, ms0284_pho_.]",,,"Edwards, George C., 1852-1930",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/8 x 4 1/8 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0467,"Volume 10, Page 23"
ua0036_pho_0467.tif,fileset,row:1161,ua0036_pho_0467.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0467a.tif,fileset,row:1161,ua0036_pho_0467a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Delmas, D.M.",,,,"""DM Delmas"". [Notes on album page:] ""D.M. Delmas"" San Francisco and San Jose lawyer, winery owner. [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/no98074843,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/4 x 4 1/8 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0468,"Volume 10, Page 24"
ua0036_pho_0468.tif,fileset,row:1164,ua0036_pho_0468.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0468a.tif,fileset,row:1164,ua0036_pho_0468a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,C.F. Crocker,,Taber Photographic Co.,,"""Hon. C.F. Crocker, 1889"". [Notes on album page:] ""C.F. Crocker"" [Scan shows earlier accession number, ms0284_pho_.]",,,"Crocker, Charles Frederick, 1854-1897",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0469,"Volume 10, Page 25"
ua0036_pho_0469.tif,fileset,row:1167,ua0036_pho_0469.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0469a.tif,fileset,row:1167,ua0036_pho_0469a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Walter W. Law,,http://id.loc.gov/authorities/names/n93124968,,"""Yours truly Walter W. Law"" [verso:] Lick Observatory stamp, May 28, 1896"". [Notes on album page:] ""Walter W. Law"". Businessman, d. 1924. [Scan shows earlier accession number, ms0284_pho_.]",,,"Law, Walter William",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0470,"Volume 10, Page 26"
ua0036_pho_0470.tif,fileset,row:1170,ua0036_pho_0470.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0470a.tif,fileset,row:1170,ua0036_pho_0470a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Emanuele Fergola,,,,"""Em. Fergola"" [verso:] ""Directeur de l'Observatoire / Lick de l'Université de / Californie / Em. Fergola / [cropped]-8-96"" [Notes on album page:] ""Em. Fergola"". ""Formato margherita"" is a size of photograph. [Scan shows earlier accession number, ms0284_pho_.]",,,"Fergola, Emanuele, 1830-1915",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,4 x 2 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0480,"Volume 10, Page 32"
ua0036_pho_0480.tif,fileset,row:1173,ua0036_pho_0480.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0480a.tif,fileset,row:1173,ua0036_pho_0480a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,John Nelson Stockwell,,Kitzsteiner & Noville (Cleveland),,"""John Nelson Stockwell"" [verso:] ""John Nelson Stockwell / Born 1832 April 10 / in Northampton, / Massachusetts\; 1896"". [Notes on album page:] ""J.N. Stockwell, 1896"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n86864991,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/8 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0471,"Volume 10, Page 27"
ua0036_pho_0471.tif,fileset,row:1176,ua0036_pho_0471.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0471a.tif,fileset,row:1176,ua0036_pho_0471a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,E.J. (Eusebius Joseph) Molera,,info:lc/authorities/names/no2016082310,,"""E.J. Molera, L.O. from E.S.H."" [verso:] [signed] ""San Francisco Oct. 24th 1887 / Edward S. Holden LL.D. / Yours Very Sincerily, / E.J. Molera"". [Notes on album page:] ""E.J. Molera, 1887"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/nr98027020,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0472,"Volume 10, Page 28"
ua0036_pho_0472.tif,fileset,row:1179,ua0036_pho_0472.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0472a.tif,fileset,row:1179,ua0036_pho_0472a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,J.R. Jarboe,,Morse's Palace of Art (San Francisco),,"""Hon. J.R. Jarboe, L.O. from E.S.H."" [verso:] [signed] John R. Jarboe / June 87""\; 34497. [Scan shows earlier accession number, ms0284_pho_.]",,,"Jarboe, John R., 1836-1893",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0473,"Volume 10, Page 29"
